Açao Orçamentária;Categoria de Programação;Unidade Administrativa;Despesa Agregada;Plano Interno;GND;Elemento;Subelemento;Item de Despesa;Proposta UA-1;Proposta Final
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;SERVIÇOS DE ACESSO E PESQUISA A BASE DE DADOS;200.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;ASSINATURAS DE PERIÓDICOS E ANUIDADES;AOSA ASSINA;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.01 - ASSINATURAS DE PERIÓDICOS E ANUIDADES;ASSINATURAS EM GERAL;2.400,00;2.400,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;DIVULGAÇÃO INSTITUCIONAL;AOSA DIVULG;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.88 - SERVIÇOS DE PUBLICIDADE E PROPAGANDA;SERVIÇOS DE PUBLICIDADE E PROPAGANDA;300.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.15 - MATERIAL PARA FESTIVIDADES E HOMENAGENS;MATERIAL PARA FESTIVIDADES E HOMENAGENS;1.500,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.23 - UNIFORMES, TECIDOS E AVIAMENTOS;UNIFORMES, TECIDOS E AVIAMENTOS;4.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.50 - BANDEIRAS, FLÂMULAS E INSÍGNIAS;BANDEIRAS, FLÂMULAS E INSÍGNIAS;1.800,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;SERVIÇOS DE COMUNICAÇÃO EM GERAL;AOSA COMUNI;33 - OUTRAS DESPESAS CORRENTES;33.91.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3391.39.47 - SERVIÇOS DE COMUNICAÇÃO EM GERAL;SERVIÇOS DE COMUNICAÇÃO EM GERAL;98.050,00;98.050,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;SERVIÇOS GRÁFICOS, DE ÁUDIO, VÍDEO E FOTO;AOSA GRAVFO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.59 - SERVIÇOS DE AUDIO, VÍDEO E FOTO;SERVIÇOS DE FOTOGRAFIA;135.000,00;100.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SECOS - SEÇÃO DE COMUNICAÇÃO;SERVIÇOS GRÁFICOS, DE ÁUDIO, VÍDEO E FOTO;AOSA GRAVFO;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.63 - SERVIÇOS GRÁFICOS;SERVIÇOS GERAIS DE IMPRESSÃO;35.000,00;20.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MANUTENÇÃO PREDIAL;AIEF MANPRE;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.16 - MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;MANUTENÇÃO  E REPAROS DAS INSTALAÇÕES ELÉTRICAS, HIDRO-SANITÁRIAS E SUBESTAÇÃO DE FORÇA;95.000,00;95.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;ALIMENTAÇÃO;AOSA ALIMEN;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.07 - GENEROS DE ALIMENTAÇÃO;PRODUTOS ALIMENTÍCIOS;44.000,00;44.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.15 - MATERIAL PARA FESTIVIDADES E HOMENAGENS;ARRANJO DE FLORES DIVERSAS;0,00;1.500,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.16 - MATERIAL DE EXPEDIENTE;MATERIAL DE EXPEDIENTE;197.300,00;107.210,45
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.17 - MATERIAL DE PROCESSAMENTO DE DADOS;MATERIAL DE PROCESSAMENTO DE DADOS;123.500,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.19 - MATERIAL DE ACONDICIONAMENTO E EMBALAGENS;MATERIAL PARA ACOND. E EMBALAGEM;8.654,00;8.654,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.21 - MATERIAL DE COPA E COZINHA;MATERIAL DE COPA E COZINHA DIVERSOS;63.750,00;49.322,77
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.23 - UNIFORMES, TECIDOS E AVIAMENTOS;TERNO EM TECIDO (CALÇA SOCIAL E PALETO);0,00;4.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.26 - MATERIAL ELÉTRICO E ELETRÔNICO;MATERIAL ELÉTRICO E ELETRÔNICO EM GERAL;33.150,00;33.150,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.28 - MATERIAL DE PROTEÇÃO E SEGURANÇA;MATERIAL DE PROTEÇÃO E SEGURANÇA EM GERAL;6.523,00;6.523,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.29 - MATERIAL PARA ÁUDIO, VÍDEO E FOTO;MATERIAL PARA ÁUDIO, VÍDEO E FOTO;265,00;265,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.30 - MATERIAL PARA COMUNICAÇÕES;MATERIAL PARA COMUNICAÇÕES;2.000,00;2.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.41 - MATERIAL PARA UTILIZAÇÃO EM GRÁFICA;MATERIAL GRÁFICO;1.302,00;1.302,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.44 - MATERIAL DE SINALIZAÇÃO VISUAL E OUTROS;MATERIAL DE SINALIZAÇÃO VISUAL E OUTROS;6.350,00;6.350,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE CONSUMO;AOSA CONSUM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.50 - BANDEIRAS, FLÂMULAS E INSÍGNIAS;BANDEIRAS, FLÂMULAS E INSÍGNIAS;0,00;1.800,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;AOSA MATLIM;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.22 - MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÇÃO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;0,00;39.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE PROCESSAMENTO DE DADOS;AOSI MATDAD;33 - OUTRAS DESPESAS CORRENTES;33.90.30 - MATERIAL DE CONSUMO;3390.30.17 - MATERIAL DE PROCESSAMENTO DE DADOS;CARTUCHO DE TINTA PARA IMPRESSORA;0,00;95.550,78
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SEMAC - SEÇAO DE MATERIAIS DE CONSUMO;MATERIAL DE PROCESSAMENTO DE DADOS;AOSI MATDAD;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;SWITCH;0,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;DIÁRIAS;AOSA DIARIA;33 - OUTRAS DESPESAS CORRENTES;33.90.14 - DIÁRIAS - CIVIL;3390.14.14 - DIARIAS NO PAIS;DIÁRIAS;9.860,00;9.860,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;DIÁRIAS PARA MEMBROS;AOSA DIAMEM;33 - OUTRAS DESPESAS CORRENTES;33.90.14 - DIÁRIAS - CIVIL;3390.14.14 - DIARIAS NO PAIS;DIÁRIAS;12.125,00;12.125,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;ESTAGIÁRIOS;AOSA ESTAGI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.03 - COMISSÕES E CORRETAGENS;TAXAS DE ADMINISTRAÇÃO;22.237,42;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;ESTAGIÁRIOS;AOSA ESTAGI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.25 - TAXA DE ADMINISTRAÇÃO;SERVIÇOS PRESTADOS - CIEE;0,00;15.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;ESTAGIÁRIOS;AOSA ESTAGI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.65 - SERVIÇOS DE APOIO AO ENSINO;ESTAGIÁRIOS;370.623,60;324.795,17
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;ESTAGIÁRIOS;AOSA ESTAGI;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.65 - SERVIÇOS DE APOIO AO ENSINO;SERVIÇOS DE TRANSPORTE - ESTAGIÁRIO;76.204,80;60.204,80
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;PASSAGENS E LOCOMOÇÃO PARA SERVIDORES;AOSA PASSAG;33 - OUTRAS DESPESAS CORRENTES;33.90.33 - PASSAGENS E DESPESAS COM LOCOMOÇÃO;3390.33.01 - PASSAGENS PARA O PAÍS;PASSAGENS;20.000,00;20.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;SGP - SECRETARIA DE GESTAO DE PESSOAS;PASSAGENS PARA MEMBROS;AOSA PASMEM;33 - OUTRAS DESPESAS CORRENTES;33.90.33 - PASSAGENS E DESPESAS COM LOCOMOÇÃO;3390.33.01 - PASSAGENS PARA O PAÍS;PASSAGENS;20.000,00;20.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;DESPESAS DE TELEPROCESSAMENTO;AOSI TELEPR;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.97 - COMUNICAÇÃO DE DADOS;LINHAS DEDICADAS DE TRANSMISSÃO DE DADOS;1.410.000,00;1.206.126,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;MANUTENÇÃO E CONSERVAÇÃO DE EQUIP.PROCESSAMENTO DE DADOS;AOSI MANDAD;33 - OUTRAS DESPESAS CORRENTES;33.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3390.39.17 - MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E  EQUIPAMENT;SERVICOS DE REPAROS, REVISOES E ADAPTACOES DE EQUIP. DE PROCESSAMENTO DE DADOS E PERIFÉRICOS;5.100,00;5.100,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;AQUISIÇÃO DE SOFTWARE;AREA AQISOF;44 - INVESTIMENTOS;44.90.39 - OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;4490.39.93 - AQUISIÇÃO DE SOFTWARE;LICENÇA DE SOFTWARE;202.200,00;202.200,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;ESTABILIZADOR DE TENSÃO;30.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;HD;12.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;IMPRESSORA;174.850,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;MALETA DE FERRAMENTAS;7.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;MICROCOMPUTADOR;200.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;NOTEBOOK;59.592,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;PLACA DE REDE PARA FIBRA ÓPTICA;45.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;RACK;37.202,50;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;RÁDIO;120.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;SERVIDOR DE REDE;100.000,00;0,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;STORAGE;200.000,00;23.000,00
02.122.0570.20GP.0053 - JULGAMENTO DE CAUSAS E GESTÃO ADMINISTRATIVA NA JUSTIÇA ELEITORAL - NO DISTRITO FEDERAL;MANUTENÇÃO GERAL;STI - SECRETARIA DE TECNOLOGIA DA INFORMAÇAO;EQUIPAMENTOS DE INFORMÁTICA;AREA INFORM;44 - INVESTIMENTOS;44.90.52 - EQUIPAMENTOS E MATERIAL PERMANENTE;4490.52.35 - EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;UNIDADE DE FITA MAGNETICA;12.500,00;0,00
