Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS INSCRITOS;RESTOS A PAGAR PROCESSADOS PAGOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;FOLHA SUPLEMENTAR N. 07 DE JULHO/2016, REF. AO PGTO DA DIFERENCA RELATIVA A IMPLEMENTACAO DA LEI N. 13317/2016 (NOVO PCS). ATIVOS. PA-SEI N. 0005657-10.2016.6.07.8100. CAIXA ECONOMICA.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;12.673,00;;;;;;;;;;0,00;12.673,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;INEXISTENCIA DE AUTORIZACAO PARA PAGAMENTO POR PARTE DO                       ORDENADOR DE DESPESA E/OU GESTOR FINANCEIRO DA UNIDADE;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;(179.241,94);;;;;;;;;;0,00;(179.241,94)
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA N 3 REFERENTE A FOLHA NORMAL DO MES DE JANEIRO DE 2016 - ATIVOS. PA SEI 1471620166078100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;358.483,88;;;;;;;;;;179.241,94;358.483,88
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA N 3 REFERENTE A FOLHA NORMAL DO MES DE JANEIRO DE 2016 - ATIVOS. PA SEI 1471620166078100 PRINCIPAL COM ORCAMENTO GAJ+GAS, FUNCOES+VRD E CARGOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;;;;;;;;;;;179.241,94;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES ATIVOS REFERENTE AO DE SETEMBRO DE 2016.  PA SEI 0006865-29.2016.6.07.810.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;220.072,76;;;;;;;;;;;;220.072,76;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES ATIVOS REFERENTE AO DE SETEMBRO DE 2016. DEADOS BANCARIOS BANCO DO BRASIL. PA SEI 0006865-29.2016.6.07.810.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;129.229,95;;;;;;;;;;0,00;129.229,95
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES ATIVOS REFERENTE AO DE SETEMBRO DE 2016. DEADOS BANCARIOS CEF. PA SEI 0006865-29.2016.6.07.810.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;90.842,81;;;;;;;;;;0,00;90.842,81
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE ABRIL DE 2016 - ATIVOS. PA SEI 26155020166078100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;;;;;;;;;;;179.241,94;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE ABRIL DE 2016 - ATIVOS. PA SEI 26155020166078100 DEDUCOES PREDOC.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;179.241,94;;;;;;;;;;0,00;179.241,94
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE AGOSTO DE 2016 - ATIVOS. PA SEI 57.98-29.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;220.072,76;;;;;;;;;;;;220.072,76;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE FEVEREIRO DE 2016 - ATIVOS. PA SEI 8807920166078100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;179.241,94;;;;;;;;;;0,00;179.241,94
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE FEVEREIRO DE 2016 - ATIVOS. PA SEI 8807920166078100 PRINCIPAL COM ORCAMENTO FUNCOES, CARGOS E GRATIFICACAO POR TEMPO DE SERVICO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;;;;;;;;;;;179.241,94;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE JULHO DE 2016 - ATIVOS. PA SEI 52950820166078100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;173.322,56;;;;;;;;;;;;173.322,56;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE JULHO DE 2016 - ATIVOS. PA SEI 52950820166078100.BANCOCEF;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;173.322,56;;;;;;;;;;0,00;173.322,56
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE JUNHO DE 2016 - ATIVOS. PA SEI 44256020166078100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;;;;;;;;;;;179.241,94;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE JUNHO DE 2016 - ATIVOS. PA SEI 44256020166078100. PREDOC DADOS DE PAGAMENTO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;179.241,94;;;;;;;;;;0,00;179.241,94
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MAIO DE 2016 - ATIVOS. PA SEI 35742120166078100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;186.396,71;;;;;;;;;;;;186.396,71;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MAIO DE 2016 - ATIVOS. PA SEI 35742120166078100. ŽDEVOLUCOES(VENCIMENTO,FUNCAO,CARGO).;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;(2.204,96);;0,00;;;;;;;;;;(2.204,96);0,00
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MAIO DE 2016 - ATIVOS. PA SEI 35742120166078100. PREDOC;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;184.191,75;;;;;;;;;;0,00;184.191,75
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MARCO DE 2016 - ATIVOS. PA SEI 16593420166078100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;179.241,94;;;;;;;;;;;;179.241,94;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901136;GRATIFICACAO P/EXERCICIO DE CARGO EM COMISSAO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;PAGAMENTO DA FOLHA NORMAL DOS SERVIDORES REFERENTE AO DE MARCO DE 2016 - ATIVOS. PA SEI 16593420166078100 PREDOC;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;179.241,94;;;;;;;;;;0,00;179.241,94
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901137;GRATIFICACAO DE TEMPO DE SERVICO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;2016NECT - PESSOAL ATIVO, EXERCICIO 2016: PAGAMENTO DE VENCIMENTOS E VANTAGENSFIXAS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;432.170,88;;;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020TP0053;20TP;ATIVOS CIVIS DA UNIAO;0000;ATIVOS CIVIS DA UNIAO;084774;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;11;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;319011;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;31901137;GRATIFICACAO DE TEMPO DE SERVICO;5;GLOBAL;08;NAO SE APLICA;-8;04/01/2016;JAN/2016;2016;070025000012016NE000001;PESSOAL ATIVO;2016NECT - PESSOAL ATIVO, EXERCICIO 2016: PAGAMENTO DE VENCIMENTOS E VANTAGENSFIXAS.                                                                        ANULACAO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;(9.549,71);;;;;;;;;;;;;;
